"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Election Night Votes"
"16","013","038","08","18","Jill Ortman Fouse","DEM","County Council At Large","","","91"
"16","013","038","08","18","Loretta Jean Garcia","DEM","County Council At Large","","","47"
"16","013","038","08","18","Paul S. Geller","DEM","County Council At Large","","","20"
"16","013","038","08","18","Evan Glass","DEM","County Council At Large","","Y","265"
"16","013","038","08","18","Richard Gottfried","DEM","County Council At Large","","","14"
"16","013","038","08","18","Neil H. Greenberger","DEM","County Council At Large","","","15"
"16","013","038","08","18","Seth Grimes","DEM","County Council At Large","","","38"
"16","013","038","08","18","Ashwani Jain","DEM","County Council At Large","","","105"
"16","013","038","08","18","Will Jawando","DEM","County Council At Large","","Y","295"
"16","013","038","08","18","David V. Lipscomb","DEM","County Council At Large","","","9"
"16","013","038","08","18","Melissa McKenna","DEM","County Council At Large","","","55"
"16","013","038","08","18","Danielle Meitiv","DEM","County Council At Large","","","87"
"16","013","038","08","18","Hans Riemer","DEM","County Council At Large","","Y","434"
"16","013","038","08","18","Michele Riley","DEM","County Council At Large","","","44"
"16","013","038","08","18","Graciela Rivera-Oven","DEM","County Council At Large","","","25"
"16","013","038","08","18","Darwin Romero","DEM","County Council At Large","","","4"
"16","013","038","08","18","Mohammad Siddique","DEM","County Council At Large","","","35"
"16","013","038","08","18","Jarrett Smith","DEM","County Council At Large","","","7"
"16","013","038","08","18","Steve Solomon","DEM","County Council At Large","","","41"
"16","013","038","08","18","Chris Wilhelm","DEM","County Council At Large","","","174"
"16","013","038","08","18","Bill Cook","DEM","County Council         ","001","","8"
"16","013","038","08","18","Pete Fosselman","DEM","County Council         ","001","","278"
"16","013","038","08","18","Andrew Friedson","DEM","County Council         ","001","Y","156"
"16","013","038","08","18","Ana Sol Gutierrez","DEM","County Council         ","001","","185"
"16","013","038","08","18","Jim McGee","DEM","County Council         ","001","","9"
"16","013","038","08","18","Regina Reggie Oldak","DEM","County Council         ","001","","103"
"16","013","038","08","18","Dalbin Osorio","DEM","County Council         ","001","","4"
"16","013","038","08","18","Meredith Wellington","DEM","County Council         ","001","","89"
"16","013","038","08","18","James A. Bonifant","DEM","Judge of the Circuit Court","06","Y","417"
"16","013","038","08","18","Jeannie E. Cho","DEM","Judge of the Circuit Court","06","Y","511"
"16","013","038","08","18","Jill Reid Cummins","DEM","Judge of the Circuit Court","06","Y","501"
"16","013","038","08","18","Debra L. Dwyer","DEM","Judge of the Circuit Court","06","Y","513"
"16","013","038","08","18","Kevin G. Hessler","DEM","Judge of the Circuit Court","06","Y","429"
"16","013","038","08","18","David W. Lease","DEM","Judge of the Circuit Court","06","Y","398"
"16","013","038","08","18","Marylin Pierre","DEM","Judge of the Circuit Court","06","","293"
"16","013","038","08","18","Margaret Marie Schweitzer","DEM","Judge of the Circuit Court","06","Y","490"
"16","013","038","08","18","John McCarthy","DEM","State's Attorney       ","","Y","656"
"16","013","038","08","18","Alan S. Bowser","DEM","Clerk Circuit Court","","","157"
"16","013","038","08","18","Barbara H. Meiklejohn","DEM","Clerk Circuit Court","","Y","444"
"16","013","038","08","18","Joseph M. Griffin","DEM","Register of Wills      ","","Y","633"
"16","013","038","08","18","Darren Mark Popkin","DEM","Sheriff                ","","Y","626"
"16","013","038","08","18","Marjorie Goldman","DEM","DEM Cent Comm Female At Large","","Y","327"
"16","013","038","08","18","Laura Henderson","DEM","DEM Cent Comm Female At Large","","Y","236"
"16","013","038","08","18","Martine Laney","DEM","DEM Cent Comm Female At Large","","","148"
